lon,lat,date,county,state,cases,height
-105.6308213559417,45.39481776953702,2021-04-06,Powder River,Montana,118,M -1 0 L 0 -0.0118 L 1 0
-87.54082107008158,37.30823864158074,2021-04-06,Hopkins,Kentucky,4245,M -1 0 L 0 -0.4245 L 1 0
-86.60686471398161,46.407243374121336,2021-04-06,Alger,Michigan,610,M -1 0 L 0 -0.061 L 1 0
-82.83093636623265,37.847839686874806,2021-04-06,Johnson,Kentucky,1866,M -1 0 L 0 -0.1866 L 1 0
-88.21717574923368,39.769562895637925,2021-04-06,Douglas,Illinois,2530,M -1 0 L 0 -0.253 L 1 0
-82.9549714369277,37.35360605831786,2021-04-06,Knott,Kentucky,1122,M -1 0 L 0 -0.1122 L 1 0
-97.42798010145749,38.04345503576565,2021-04-06,Harvey,Kansas,3554,M -1 0 L 0 -0.3554 L 1 0
-90.24579994940017,38.63561683837404,2021-04-06,St. Louis city,Missouri,22798,M -1 0 L 0 -2.2798 L 1 0
-78.49041894592064,40.006198469591105,2021-04-06,Bedford,Pennsylvania,4008,M -1 0 L 0 -0.4008 L 1 0
-95.56524543340431,39.82678847447473,2021-04-06,Brown,Kansas,1234,M -1 0 L 0 -0.1234 L 1 0
-93.30702419004982,33.66369749525402,2021-04-06,Nevada,Arkansas,818,M -1 0 L 0 -0.0818 L 1 0
-93.65597234191992,34.16348340445624,2021-04-06,Pike,Arkansas,997,M -1 0 L 0 -0.0997 L 1 0
-77.3935628605105,37.20359420877465,2021-04-06,Petersburg city,Virginia,3572,M -1 0 L 0 -0.3572 L 1 0
-91.1729483198599,39.34420242384279,2021-04-06,Pike,Missouri,1799,M -1 0 L 0 -0.1799 L 1 0
-90.3566390741931,39.085498377898546,2021-04-06,Jersey,Illinois,2578,M -1 0 L 0 -0.2578 L 1 0
-80.21587104878238,33.66593567024548,2021-04-06,Clarendon,South Carolina,3308,M -1 0 L 0 -0.3308 L 1 0
-82.9445154130355,36.44150040547669,2021-04-06,Hawkins,Tennessee,5618,M -1 0 L 0 -0.5618 L 1 0
-88.38859711361394,35.65408218664955,2021-04-06,Henderson,Tennessee,3673,M -1 0 L 0 -0.3673 L 1 0
-79.95978419046848,34.331987592947826,2021-04-06,Darlington,South Carolina,8162,M -1 0 L 0 -0.8162 L 1 0
-75.74804955488645,39.9730604656315,2021-04-06,Chester,Pennsylvania,35229,M -1 0 L 0 -3.5229 L 1 0
-79.38024489501605,34.39045551139532,2021-04-06,Dillon,South Carolina,4262,M -1 0 L 0 -0.4262 L 1 0
-79.42100611607152,41.19295799163276,2021-04-06,Clarion,Pennsylvania,2857,M -1 0 L 0 -0.2857 L 1 0
-88.39757503721208,45.848109633071175,2021-04-06,Florence,Wisconsin,482,M -1 0 L 0 -0.0482 L 1 0
-79.23626829129935,41.511904247280995,2021-04-06,Forest,Pennsylvania,1396,M -1 0 L 0 -0.1396 L 1 0
-82.13716454989596,30.782993773859378,2021-04-06,Charlton,Georgia,1346,M -1 0 L 0 -0.1346 L 1 0
-106.69388627267155,36.50993710594703,2021-04-06,Rio Arriba,New Mexico,3492,M -1 0 L 0 -0.3492 L 1 0
-93.73747231520237,32.05506302385477,2021-04-06,De Soto,Louisiana,2723,M -1 0 L 0 -0.2723 L 1 0
-78.87586087400035,36.03651343748527,2021-04-06,Durham,North Carolina,24021,M -1 0 L 0 -2.4021 L 1 0
-108.26107937231184,35.58079311392558,2021-04-06,McKinley,New Mexico,12146,M -1 0 L 0 -1.2146 L 1 0
-77.0222936786648,39.56356705982623,2021-04-06,Carroll,Maryland,8474,M -1 0 L 0 -0.8474 L 1 0
-75.64939176398462,39.57994900509416,2021-04-06,New Castle,Delaware,56715,M -1 0 L 0 -5.6715 L 1 0
-101.73174484641088,39.78574826797174,2021-04-06,Cheyenne,Kansas,359,M -1 0 L 0 -0.0359 L 1 0
-82.28739694025549,31.748616457590565,2021-04-06,Appling,Georgia,2271,M -1 0 L 0 -0.2271 L 1 0
-86.15014161955972,32.59721895111276,2021-04-06,Elmore,Alabama,10003,M -1 0 L 0 -1.0003 L 1 0
-108.5174144600918,37.75206209218378,2021-04-06,Dolores,Colorado,67,M -1 0 L 0 -0.0067 L 1 0
-96.78269637370171,48.776968347893884,2021-04-06,Kittson,Minnesota,430,M -1 0 L 0 -0.043 L 1 0
-94.02660692719405,30.745947847342865,2021-04-06,Jasper,Texas,2395,M -1 0 L 0 -0.2395 L 1 0
-79.3330048122477,33.43105913793752,2021-04-06,Georgetown,South Carolina,6499,M -1 0 L 0 -0.6499 L 1 0
-95.6050959293317,40.745686602911924,2021-04-06,Fremont,Iowa,596,M -1 0 L 0 -0.0596 L 1 0
-90.2465351622538,39.97330313960837,2021-04-06,Cass,Illinois,1935,M -1 0 L 0 -0.1935 L 1 0
-72.58635461064439,43.57823754638007,2021-04-06,Windsor,Vermont,1220,M -1 0 L 0 -0.122 L 1 0
-101.32252007178727,47.60680911874282,2021-04-06,McLean,North Dakota,1243,M -1 0 L 0 -0.1243 L 1 0
-77.67616927848543,35.48447915705418,2021-04-06,Greene,North Carolina,2200,M -1 0 L 0 -0.22 L 1 0
-88.70901614889145,37.220449121610095,2021-04-06,Massac,Illinois,1309,M -1 0 L 0 -0.1309 L 1 0
-76.023930593208,38.469208735226374,2021-04-06,Dorchester,Maryland,2502,M -1 0 L 0 -0.2502 L 1 0
-116.70292367780047,47.674589859832736,2021-04-06,Kootenai,Idaho,17288,M -1 0 L 0 -1.7288 L 1 0
-72.53357459062708,41.463360909039324,2021-04-06,Middlesex,Connecticut,11820,M -1 0 L 0 -1.182 L 1 0
-85.85857688668254,41.59753960031753,2021-04-06,Elkhart,Indiana,26680,M -1 0 L 0 -2.668 L 1 0
-101.80694930024656,38.48085691582308,2021-04-06,Greeley,Kansas,104,M -1 0 L 0 -0.0104 L 1 0
-90.20161080122169,39.71607534628008,2021-04-06,Morgan,Illinois,3793,M -1 0 L 0 -0.3793 L 1 0
-83.85540232733482,36.889167730903694,2021-04-06,Knox,Kentucky,3290,M -1 0 L 0 -0.329 L 1 0
-93.78736801182697,40.7374592538052,2021-04-06,Decatur,Iowa,584,M -1 0 L 0 -0.0584 L 1 0
-82.73605961040762,38.069083415624895,2021-04-06,Lawrence,Kentucky,1351,M -1 0 L 0 -0.1351 L 1 0
-80.00412981845051,39.13339980865995,2021-04-06,Barbour,West Virginia,1323,M -1 0 L 0 -0.1323 L 1 0
-73.20586859709111,42.37085659430335,2021-04-06,Berkshire,Massachusetts,5704,M -1 0 L 0 -0.5704 L 1 0
-91.92513445587613,38.83584043873408,2021-04-06,Callaway,Missouri,4909,M -1 0 L 0 -0.4909 L 1 0
-96.17395550192052,44.995864113279225,2021-04-06,Lac qui Parle,Minnesota,728,M -1 0 L 0 -0.0728 L 1 0
-77.91634735074882,37.72214608221323,2021-04-06,Goochland,Virginia,1333,M -1 0 L 0 -0.1333 L 1 0
-109.91471268099052,42.76695055413047,2021-04-06,Sublette,Wyoming,723,M -1 0 L 0 -0.0723 L 1 0
-111.74437860494699,41.7217897027009,2021-04-06,Cache,Utah,15608,M -1 0 L 0 -1.5608 L 1 0
-115.40418641455274,48.541617391458125,2021-04-06,Lincoln,Montana,1567,M -1 0 L 0 -0.1567 L 1 0
-82.35830826956122,29.675297048132535,2021-04-06,Alachua,Florida,23645,M -1 0 L 0 -2.3645 L 1 0
-84.27696979278996,37.72033237665061,2021-04-06,Madison,Kentucky,9045,M -1 0 L 0 -0.9045 L 1 0
-97.49263738110994,29.456820065108367,2021-04-06,Gonzales,Texas,2685,M -1 0 L 0 -0.2685 L 1 0
-98.7842694861475,42.45541041707716,2021-04-06,Holt,Nebraska,832,M -1 0 L 0 -0.0832 L 1 0
-78.36496155337433,35.518345741934745,2021-04-06,Johnston,North Carolina,19577,M -1 0 L 0 -1.9577 L 1 0
-90.74263852649993,41.20571657147909,2021-04-06,Mercer,Illinois,1327,M -1 0 L 0 -0.1327 L 1 0
-91.84497126942449,43.29066039854342,2021-04-06,Winneshiek,Iowa,1910,M -1 0 L 0 -0.191 L 1 0
-89.28421986503875,35.583079483510346,2021-04-06,Haywood,Tennessee,2675,M -1 0 L 0 -0.2675 L 1 0
-79.27201262034082,39.52936620020638,2021-04-06,Garrett,Maryland,1915,M -1 0 L 0 -0.1915 L 1 0
-79.66829898278645,39.46855629779853,2021-04-06,Preston,West Virginia,2752,M -1 0 L 0 -0.2752 L 1 0
-88.68721233228423,46.898315096927405,2021-04-06,Houghton,Michigan,2875,M -1 0 L 0 -0.2875 L 1 0
-89.75632356767552,35.4960599828108,2021-04-06,Tipton,Tennessee,7151,M -1 0 L 0 -0.7151 L 1 0
-84.37394562582995,42.59711124010999,2021-04-06,Ingham,Michigan,20471,M -1 0 L 0 -2.0471 L 1 0
-97.47658724136596,37.23704834997308,2021-04-06,Sumner,Kansas,2110,M -1 0 L 0 -0.211 L 1 0
-83.37694471982886,38.531897355489484,2021-04-06,Lewis,Kentucky,1139,M -1 0 L 0 -0.1139 L 1 0
-94.16252934054585,29.882753405671377,2021-04-06,Jefferson,Texas,19012,M -1 0 L 0 -1.9012 L 1 0
-96.2215548320364,41.53081111173872,2021-04-06,Washington,Nebraska,2102,M -1 0 L 0 -0.2102 L 1 0
-120.78788239631135,45.8739085700386,2021-04-06,Klickitat,Washington,681,M -1 0 L 0 -0.0681 L 1 0
-91.52309417584911,39.527111458307516,2021-04-06,Ralls,Missouri,1054,M -1 0 L 0 -0.1054 L 1 0
-105.72411224895411,41.65502969168347,2021-04-06,Albany,Wyoming,4006,M -1 0 L 0 -0.4006 L 1 0
-78.55588106885591,38.02419832478358,2021-04-06,Albemarle,Virginia,5348,M -1 0 L 0 -0.5348 L 1 0
-93.78534116710328,39.0656660159857,2021-04-06,Lafayette,Missouri,3081,M -1 0 L 0 -0.3081 L 1 0
-91.92438217916752,38.161493093329256,2021-04-06,Maries,Missouri,629,M -1 0 L 0 -0.0629 L 1 0
-91.86097709954736,38.460338307073734,2021-04-06,Osage,Missouri,1629,M -1 0 L 0 -0.1629 L 1 0
-93.58754444329442,44.02200647350473,2021-04-06,Waseca,Minnesota,2244,M -1 0 L 0 -0.2244 L 1 0
-103.47998000775546,48.343613517479575,2021-04-06,Williams,North Dakota,4618,M -1 0 L 0 -0.4618 L 1 0
-78.4396407174794,37.22428980291015,2021-04-06,Prince Edward,Virginia,2025,M -1 0 L 0 -0.2025 L 1 0
-76.04036159155407,39.25381711072812,2021-04-06,Kent,Maryland,1248,M -1 0 L 0 -0.1248 L 1 0
-90.61586028183693,40.15801665682865,2021-04-06,Schuyler,Illinois,689,M -1 0 L 0 -0.0689 L 1 0
-77.20226046750167,39.13677341520333,2021-04-06,Montgomery,Maryland,67421,M -1 0 L 0 -6.7421 L 1 0
-88.56347735707182,35.175260751801765,2021-04-06,McNairy,Tennessee,2749,M -1 0 L 0 -0.2749 L 1 0
-93.33546628083235,32.714225544167064,2021-04-06,Webster,Louisiana,4008,M -1 0 L 0 -0.4008 L 1 0
-77.88523305282334,34.23392310714446,2021-04-06,New Hanover,North Carolina,17846,M -1 0 L 0 -1.7846 L 1 0
-88.52986347554524,46.20881259864212,2021-04-06,Iron,Michigan,947,M -1 0 L 0 -0.0947 L 1 0
-88.35462105540766,37.20916780329825,2021-04-06,Livingston,Kentucky,796,M -1 0 L 0 -0.0796 L 1 0
-121.27144417565235,37.935349979403796,2021-04-06,San Joaquin,California,70465,M -1 0 L 0 -7.0465 L 1 0
-88.7114899368923,37.05347477732744,2021-04-06,McCracken,Kentucky,6210,M -1 0 L 0 -0.621 L 1 0
-81.1400488122437,32.77568648101791,2021-04-06,Hampton,South Carolina,1858,M -1 0 L 0 -0.1858 L 1 0
-97.086749766861,41.57307079659491,2021-04-06,Colfax,Nebraska,1574,M -1 0 L 0 -0.1574 L 1 0
-64.76825541014853,17.73163935516874,2021-04-06,St. Croix,Virgin Islands,1287,M -1 0 L 0 -0.1287 L 1 0
-111.16998813165777,45.53920408921547,2021-04-06,Gallatin,Montana,13498,M -1 0 L 0 -1.3498 L 1 0
-87.85902403385434,35.643591186369775,2021-04-06,Perry,Tennessee,1055,M -1 0 L 0 -0.1055 L 1 0
-115.46950762850905,43.353309462903255,2021-04-06,Elmore,Idaho,1822,M -1 0 L 0 -0.1822 L 1 0
-103.08668913574378,42.21988184137152,2021-04-06,Box Butte,Nebraska,924,M -1 0 L 0 -0.0924 L 1 0
-71.11412057710771,41.79676257222932,2021-04-06,Bristol,Massachusetts,60968,M -1 0 L 0 -6.0968 L 1 0
-87.84425018107592,38.44645076835188,2021-04-06,Wabash,Illinois,1336,M -1 0 L 0 -0.1336 L 1 0
-83.2173107216493,36.85865686714499,2021-04-06,Harlan,Kentucky,2601,M -1 0 L 0 -0.2601 L 1 0
-87.07846581668514,35.61735217672733,2021-04-06,Maury,Tennessee,12816,M -1 0 L 0 -1.2816 L 1 0
-93.35791853061623,30.229338859916087,2021-04-06,Calcasieu,Louisiana,21441,M -1 0 L 0 -2.1441 L 1 0
-79.25581157707055,35.702730274814165,2021-04-06,Chatham,North Carolina,4415,M -1 0 L 0 -0.4415 L 1 0
-99.75751186263903,28.422682063176023,2021-04-06,Dimmit,Texas,1804,M -1 0 L 0 -0.1804 L 1 0
-83.06376186767656,37.70612472176631,2021-04-06,Magoffin,Kentucky,911,M -1 0 L 0 -0.0911 L 1 0
-112.11399386538038,40.9904997361879,2021-04-06,Davis,Utah,36458,M -1 0 L 0 -3.6458 L 1 0
-112.12703358181432,38.33600188794382,2021-04-06,Piute,Utah,99,M -1 0 L 0 -0.0099 L 1 0
-82.5143124850249,37.801139688594795,2021-04-06,Martin,Kentucky,986,M -1 0 L 0 -0.0986 L 1 0
-91.49241244691757,43.6716273575731,2021-04-06,Houston,Minnesota,1616,M -1 0 L 0 -0.1616 L 1 0
-122.48169682041734,45.77857197677668,2021-04-06,Clark,Washington,20506,M -1 0 L 0 -2.0506 L 1 0
-87.9513518209958,43.38354357620911,2021-04-06,Ozaukee,Wisconsin,8882,M -1 0 L 0 -0.8882 L 1 0
-112.09385853360462,46.14937394110377,2021-04-06,Jefferson,Montana,1050,M -1 0 L 0 -0.105 L 1 0
-83.52499005321651,35.78630546796564,2021-04-06,Sevier,Tennessee,12924,M -1 0 L 0 -1.2924 L 1 0
-66.13642369406871,18.005783453444632,2021-04-06,Guayama,Puerto Rico,914,M -1 0 L 0 -0.0914 L 1 0
-116.26933083005481,39.98314673350916,2021-04-06,Eureka,Nevada,50,M -1 0 L 0 -0.005 L 1 0
-92.6648290798881,32.601418682232584,2021-04-06,Lincoln,Louisiana,4350,M -1 0 L 0 -0.435 L 1 0
-92.37446419673144,32.83123051659849,2021-04-06,Union,Louisiana,2346,M -1 0 L 0 -0.2346 L 1 0
-71.42258663939789,43.51805158475962,2021-04-06,Belknap,New Hampshire,3443,M -1 0 L 0 -0.3443 L 1 0
-92.16291108865869,33.46702790493449,2021-04-06,Bradley,Arkansas,1356,M -1 0 L 0 -0.1356 L 1 0
-101.06162710458622,40.52450911792398,2021-04-06,Hayes,Nebraska,57,M -1 0 L 0 -0.0057 L 1 0
-76.70977511035376,40.8517483696326,2021-04-06,Northumberland,Pennsylvania,8667,M -1 0 L 0 -0.8667 L 1 0
-76.1028204921568,38.77044337458477,2021-04-06,Talbot,Maryland,1976,M -1 0 L 0 -0.1976 L 1 0
-95.15068197721978,43.082624701837005,2021-04-06,Clay,Iowa,2060,M -1 0 L 0 -0.206 L 1 0
-84.52372891782855,35.119826602297984,2021-04-06,Polk,Tennessee,1941,M -1 0 L 0 -0.1941 L 1 0
-96.34306279930911,39.37889257105078,2021-04-06,Pottawatomie,Kansas,1855,M -1 0 L 0 -0.1855 L 1 0
-76.61536651201396,39.30601598854118,2021-04-06,Baltimore city,Maryland,45989,M -1 0 L 0 -4.5989 L 1 0
-70.20630073198288,44.16456459639609,2021-04-06,Androscoggin,Maine,5593,M -1 0 L 0 -0.5593 L 1 0
-87.41408223747933,39.08890624852419,2021-04-06,Sullivan,Indiana,2071,M -1 0 L 0 -0.2071 L 1 0
-89.00526464352363,34.49050491846506,2021-04-06,Union,Mississippi,4023,M -1 0 L 0 -0.4023 L 1 0
-95.15337301272686,43.67395982898079,2021-04-06,Jackson,Minnesota,1092,M -1 0 L 0 -0.1092 L 1 0
-111.6699520317869,40.120113558044416,2021-04-06,Utah,Utah,93366,M -1 0 L 0 -9.3366 L 1 0
-80.85824909602248,37.655647673252346,2021-04-06,Summers,West Virginia,737,M -1 0 L 0 -0.0737 L 1 0
-111.57661869534678,39.3733826117258,2021-04-06,Sanpete,Utah,3679,M -1 0 L 0 -0.3679 L 1 0
-88.70714815947476,43.41555216669198,2021-04-06,Dodge,Wisconsin,12451,M -1 0 L 0 -1.2451 L 1 0
-96.76843196125243,45.1720872568156,2021-04-06,Grant,South Dakota,1012,M -1 0 L 0 -0.1012 L 1 0
-78.11335151150057,39.92528544089998,2021-04-06,Fulton,Pennsylvania,1211,M -1 0 L 0 -0.1211 L 1 0
-92.4219518275677,44.719968263520556,2021-04-06,Pierce,Wisconsin,4599,M -1 0 L 0 -0.4599 L 1 0
-110.26504675617018,47.04554932411099,2021-04-06,Judith Basin,Montana,90,M -1 0 L 0 -0.009 L 1 0
-80.70622295141918,34.68812467573522,2021-04-06,Lancaster,South Carolina,10199,M -1 0 L 0 -1.0199 L 1 0
-77.3464796828403,38.026790866807524,2021-04-06,Caroline,Virginia,2054,M -1 0 L 0 -0.2054 L 1 0
-104.96638117190663,42.13271115276385,2021-04-06,Platte,Wyoming,611,M -1 0 L 0 -0.0611 L 1 0
-92.88424193940537,45.03984786693032,2021-04-06,Washington,Minnesota,23804,M -1 0 L 0 -2.3804 L 1 0
-89.29072275677575,36.82765149143593,2021-04-06,Mississippi,Missouri,1444,M -1 0 L 0 -0.1444 L 1 0
-75.305789005265,40.755074459917815,2021-04-06,Northampton,Pennsylvania,31389,M -1 0 L 0 -3.1389 L 1 0
-93.55514029635435,31.564166005104397,2021-04-06,Sabine,Louisiana,2882,M -1 0 L 0 -0.2882 L 1 0
-85.62782175018069,36.99074448281341,2021-04-06,Metcalfe,Kentucky,1005,M -1 0 L 0 -0.1005 L 1 0
-111.34406618024958,32.904409348594356,2021-04-06,Pinal,Arizona,49900,M -1 0 L 0 -4.99 L 1 0
-110.32076194163855,35.39998693965934,2021-04-06,Navajo,Arizona,15746,M -1 0 L 0 -1.5746 L 1 0
-113.90689660437367,32.76890557687651,2021-04-06,Yuma,Arizona,36804,M -1 0 L 0 -3.6804 L 1 0
-92.90721286642095,45.50243295387657,2021-04-06,Chisago,Minnesota,5297,M -1 0 L 0 -0.5297 L 1 0
-89.41382382024935,36.05861044690762,2021-04-06,Dyer,Tennessee,5331,M -1 0 L 0 -0.5331 L 1 0
-84.0145386173374,38.333640786802754,2021-04-06,Nicholas,Kentucky,504,M -1 0 L 0 -0.0504 L 1 0
-93.94635590502345,43.673756685883326,2021-04-06,Faribault,Minnesota,1397,M -1 0 L 0 -0.1397 L 1 0
-83.22312933830817,37.24635316345712,2021-04-06,Perry,Kentucky,2554,M -1 0 L 0 -0.2554 L 1 0
-94.4243724006306,33.44620208614829,2021-04-06,Bowie,Texas,6852,M -1 0 L 0 -0.6852 L 1 0
-104.56996731685959,44.58836583442714,2021-04-06,Crook,Wyoming,424,M -1 0 L 0 -0.0424 L 1 0
-80.25536398096979,34.16273948272644,2021-04-06,Lee,South Carolina,1839,M -1 0 L 0 -0.1839 L 1 0
-104.35343229334731,42.08774335628131,2021-04-06,Goshen,Wyoming,1173,M -1 0 L 0 -0.1173 L 1 0
-71.20771998216675,42.16220270868732,2021-04-06,Norfolk,Massachusetts,50877,M -1 0 L 0 -5.0877 L 1 0
-85.69914951494295,37.544835356758185,2021-04-06,Larue,Kentucky,1278,M -1 0 L 0 -0.1278 L 1 0
-111.48225706038886,44.22845273216496,2021-04-06,Fremont,Idaho,1096,M -1 0 L 0 -0.1096 L 1 0
-85.18676405197982,34.00243234802891,2021-04-06,Polk,Georgia,5539,M -1 0 L 0 -0.5539 L 1 0
-101.11832159438065,42.54481150750348,2021-04-06,Cherry,Nebraska,295,M -1 0 L 0 -0.0295 L 1 0
-84.02367475619435,33.65493928089792,2021-04-06,Rockdale,Georgia,7259,M -1 0 L 0 -0.7259 L 1 0
-115.36617459169932,33.039758748149794,2021-04-06,Imperial,California,27604,M -1 0 L 0 -2.7604 L 1 0
-116.60141132176766,48.30060573819559,2021-04-06,Bonner,Idaho,3114,M -1 0 L 0 -0.3114 L 1 0
-87.2416158603701,40.12182869977503,2021-04-06,Fountain,Indiana,2067,M -1 0 L 0 -0.2067 L 1 0
-86.07612614887103,35.49099202515203,2021-04-06,Coffee,Tennessee,6752,M -1 0 L 0 -0.6752 L 1 0
-85.77925687985265,35.677540382044285,2021-04-06,Warren,Tennessee,5480,M -1 0 L 0 -0.548 L 1 0
-82.39563748702209,37.46835097181114,2021-04-06,Pike,Kentucky,5383,M -1 0 L 0 -0.5383 L 1 0
-83.82217224681324,37.82975803500922,2021-04-06,Powell,Kentucky,1106,M -1 0 L 0 -0.1106 L 1 0
-85.99673097690362,42.95993120650759,2021-04-06,Ottawa,Michigan,25982,M -1 0 L 0 -2.5982 L 1 0
-86.45894824550133,36.469448174355584,2021-04-06,Sumner,Tennessee,22768,M -1 0 L 0 -2.2768 L 1 0
-79.74747156945865,35.006170769497864,2021-04-06,Richmond,North Carolina,4417,M -1 0 L 0 -0.4417 L 1 0
-103.25226737795847,29.811657238658274,2021-04-06,Brewster,Texas,918,M -1 0 L 0 -0.0918 L 1 0
-106.58498116805589,44.03931572546453,2021-04-06,Johnson,Wyoming,714,M -1 0 L 0 -0.0714 L 1 0
-92.44062960764721,45.46152263519297,2021-04-06,Polk,Wisconsin,4174,M -1 0 L 0 -0.4174 L 1 0
-92.45312374427361,45.034030916027724,2021-04-06,St. Croix,Wisconsin,8601,M -1 0 L 0 -0.8601 L 1 0
-102.60242597985393,36.278148863346836,2021-04-06,Dallam,Texas,934,M -1 0 L 0 -0.0934 L 1 0
-77.4027931121175,40.52992549322399,2021-04-06,Juniata,Pennsylvania,1949,M -1 0 L 0 -0.1949 L 1 0
-87.38230774262632,41.417881776104224,2021-04-06,Lake,Indiana,50478,M -1 0 L 0 -5.0478 L 1 0
-76.01756239031616,41.51831513174306,2021-04-06,Wyoming,Pennsylvania,1534,M -1 0 L 0 -0.1534 L 1 0
-94.34748673871846,39.008880392806205,2021-04-06,Jackson,Missouri,37397,M -1 0 L 0 -3.7397 L 1 0
-80.33511954133603,40.99133512879083,2021-04-06,Lawrence,Pennsylvania,6759,M -1 0 L 0 -0.6759 L 1 0
-80.25829156288522,41.30202504447271,2021-04-06,Mercer,Pennsylvania,8621,M -1 0 L 0 -0.8621 L 1 0
-75.98891047711832,41.17808516745042,2021-04-06,Luzerne,Pennsylvania,27701,M -1 0 L 0 -2.7701 L 1 0
-114.80629768531631,43.46313604612969,2021-04-06,Camas,Idaho,71,M -1 0 L 0 -0.0071 L 1 0
-91.586994990441,41.67097170196175,2021-04-06,Johnson,Iowa,13719,M -1 0 L 0 -1.3719 L 1 0
-93.32732062880629,41.029472041310406,2021-04-06,Lucas,Iowa,747,M -1 0 L 0 -0.0747 L 1 0
-98.86343839847392,36.76742047548978,2021-04-06,Woods,Oklahoma,1197,M -1 0 L 0 -0.1197 L 1 0
-99.26477498590434,36.42323858038263,2021-04-06,Woodward,Oklahoma,3129,M -1 0 L 0 -0.3129 L 1 0
-105.45915019124922,33.74542175703579,2021-04-06,Lincoln,New Mexico,1596,M -1 0 L 0 -0.1596 L 1 0
-101.83244261092774,47.30872569082627,2021-04-06,Mercer,North Dakota,1095,M -1 0 L 0 -0.1095 L 1 0
-106.93037275785741,34.00667030995305,2021-04-06,Socorro,New Mexico,1247,M -1 0 L 0 -0.1247 L 1 0
-86.89374689621548,40.38873557261579,2021-04-06,Tippecanoe,Indiana,21196,M -1 0 L 0 -2.1196 L 1 0
-87.87470033390227,36.80581925796038,2021-04-06,Trigg,Kentucky,1193,M -1 0 L 0 -0.1193 L 1 0
-79.48058888471834,34.841079915143965,2021-04-06,Scotland,North Carolina,3590,M -1 0 L 0 -0.359 L 1 0
-88.9236862351975,37.99204028708372,2021-04-06,Franklin,Illinois,4287,M -1 0 L 0 -0.4287 L 1 0
-88.23177903498126,37.76190731498177,2021-04-06,Gallatin,Illinois,451,M -1 0 L 0 -0.0451 L 1 0
-90.39015171401745,39.35631827959327,2021-04-06,Greene,Illinois,1412,M -1 0 L 0 -0.1412 L 1 0
-120.55553750184929,38.204545615365454,2021-04-06,Calaveras,California,2019,M -1 0 L 0 -0.2019 L 1 0
-82.30995941807343,33.90186283494253,2021-04-06,McCormick,South Carolina,1000,M -1 0 L 0 -0.1 L 1 0
-82.72569600488491,34.88822548263636,2021-04-06,Pickens,South Carolina,17762,M -1 0 L 0 -1.7762 L 1 0
-78.27702368859973,37.84251572646269,2021-04-06,Fluvanna,Virginia,1601,M -1 0 L 0 -0.1601 L 1 0
-80.3809809969316,33.91645034276267,2021-04-06,Sumter,South Carolina,10153,M -1 0 L 0 -1.0153 L 1 0
-76.42341936070741,37.89076314595639,2021-04-06,Northumberland,Virginia,713,M -1 0 L 0 -0.0713 L 1 0
-83.69687658694174,38.369440551021654,2021-04-06,Fleming,Kentucky,1122,M -1 0 L 0 -0.1122 L 1 0
-84.19944143658255,36.11936028172099,2021-04-06,Anderson,Tennessee,8510,M -1 0 L 0 -0.851 L 1 0
-112.24066249522,47.83666447257358,2021-04-06,Teton,Montana,438,M -1 0 L 0 -0.0438 L 1 0
-105.63126394783589,36.578164674045894,2021-04-06,Taos,New Mexico,1621,M -1 0 L 0 -0.1621 L 1 0
-85.86127926430598,41.24455599776536,2021-04-06,Kosciusko,Indiana,8944,M -1 0 L 0 -0.8944 L 1 0
-101.04205293794277,46.111701639022826,2021-04-06,Sioux,North Dakota,642,M -1 0 L 0 -0.0642 L 1 0
-85.54040067077442,36.551326693358746,2021-04-06,Clay,Tennessee,1082,M -1 0 L 0 -0.1082 L 1 0
-94.34233383340468,33.07788743946395,2021-04-06,Cass,Texas,1858,M -1 0 L 0 -0.1858 L 1 0
-70.75593189873696,44.50016723209902,2021-04-06,Oxford,Maine,2658,M -1 0 L 0 -0.2658 L 1 0
-83.74209281388256,38.14293063778837,2021-04-06,Bath,Kentucky,833,M -1 0 L 0 -0.0833 L 1 0
-80.21240903694226,35.79397495967833,2021-04-06,Davidson,North Carolina,15505,M -1 0 L 0 -1.5505 L 1 0
-70.37560660158017,43.83871144288372,2021-04-06,Cumberland,Maine,14283,M -1 0 L 0 -1.4283 L 1 0
-94.06716316857728,44.03480481026101,2021-04-06,Blue Earth,Minnesota,6662,M -1 0 L 0 -0.6662 L 1 0
-76.72494112675416,36.890677416827174,2021-04-06,Isle of Wight,Virginia,2959,M -1 0 L 0 -0.2959 L 1 0
-108.8790467886468,41.65942578654955,2021-04-06,Sweetwater,Wyoming,4060,M -1 0 L 0 -0.406 L 1 0
-114.99795524119722,47.1468837120255,2021-04-06,Mineral,Montana,250,M -1 0 L 0 -0.025 L 1 0
-77.45665902335689,38.77787659225592,2021-04-06,Manassas Park city,Virginia,1176,M -1 0 L 0 -0.1176 L 1 0
-89.33342799011297,43.46641193324802,2021-04-06,Columbia,Wisconsin,5598,M -1 0 L 0 -0.5598 L 1 0
-66.40011207596032,18.428171338434144,2021-04-06,Vega Baja,Puerto Rico,2838,M -1 0 L 0 -0.2838 L 1 0
-100.87178810599937,45.156487301264505,2021-04-06,Dewey,South Dakota,1441,M -1 0 L 0 -0.1441 L 1 0
